Student_ID,placement_status,salary_lpa
4014,Not Placed,0.0
4015,Placed,9.62
4016,Placed,15.98
4017,Placed,16.37
4018,Placed,16.72
4019,Placed,20.0
4020,Placed,13.23
4021,Placed,20.0
4022,Placed,17.97
4023,Placed,20.0
4024,Placed,16.82
4025,Placed,19.56
4026,Placed,20.0
4027,Placed,17.26
4028,Placed,15.08
4029,Placed,14.19
4030,Placed,19.73
4031,Placed,16.46
4032,Placed,19.34
4033,Placed,19.16
4034,Placed,20.0
4035,Placed,20.0
4036,Placed,17.68
4037,Placed,17.81
4038,Placed,18.48
4039,Placed,16.42
4040,Placed,16.24
4041,Placed,17.66
4042,Not Placed,0.0
4043,Placed,11.01
4044,Placed,19.37
4045,Placed,20.0
4046,Placed,17.58
4047,Placed,11.01
4048,Placed,19.21
4049,Placed,17.06
4050,Not Placed,0.0
4051,Placed,17.04
4052,Placed,17.61
4053,Placed,17.01
4054,Not Placed,0.0
4055,Not Placed,0.0
4056,Placed,15.51
4057,Placed,18.32
4058,Placed,15.16
4059,Placed,16.55
4060,Placed,17.73
4061,Placed,20.0
4062,Placed,11.22
4063,Placed,17.62
4064,Placed,18.27
4065,Placed,18.8
4066,Placed,14.8
4067,Placed,14.58
4068,Placed,15.88
4069,Placed,15.93
4070,Placed,20.0
4071,Placed,19.1
4072,Placed,15.08
4073,Placed,9.2
4074,Not Placed,0.0
4075,Placed,17.9
4076,Placed,13.73
4077,Placed,19.39
4078,Placed,18.35
4079,Placed,19.72
4080,Placed,19.23
4081,Placed,19.52
4082,Not Placed,0.0
4083,Placed,18.63
4084,Not Placed,0.0
4085,Placed,14.23
4086,Placed,19.9
4087,Placed,20.0
4088,Placed,16.2
4089,Placed,20.0
4090,Placed,15.86
4091,Placed,16.84
4092,Placed,18.17
4093,Placed,13.62
4094,Not Placed,0.0
4095,Placed,17.17
4096,Placed,15.08
4097,Placed,20.0
4098,Placed,12.86
4099,Not Placed,0.0
4100,Placed,13.84
4101,Not Placed,0.0
4102,Placed,19.73
4103,Placed,17.94
4104,Not Placed,0.0
4105,Placed,16.81
4106,Placed,20.0
4107,Placed,15.81
4108,Placed,13.22
4109,Placed,14.89
4110,Placed,19.84
4111,Placed,16.27
4112,Placed,16.75
4113,Placed,14.92
4114,Placed,12.53
4115,Placed,17.32
4116,Placed,13.91
4117,Not Placed,0.0
4118,Placed,20.0
4119,Placed,16.34
4120,Placed,18.4
4121,Not Placed,0.0
4122,Placed,19.67
4123,Placed,18.52
4124,Placed,20.0
4125,Placed,11.8
4126,Placed,19.19
4127,Placed,16.24
4128,Placed,17.09
4129,Placed,10.76
4130,Placed,19.14
4131,Placed,15.64
4132,Placed,15.24
4133,Placed,13.78
4134,Placed,20.0
4135,Placed,10.41
4136,Placed,10.86
4137,Placed,13.74
4138,Placed,16.93
4139,Placed,9.43
4140,Placed,15.17
4141,Placed,16.87
4142,Placed,15.22
4143,Placed,16.34
4144,Placed,20.0
4145,Placed,18.81
4146,Placed,18.89
4147,Placed,15.04
4148,Placed,14.2
4149,Placed,14.35
4150,Placed,19.57
4151,Placed,14.7
4152,Placed,13.88
4153,Placed,16.95
4154,Placed,19.52
4155,Placed,19.0
4156,Placed,10.24
4157,Placed,16.93
4158,Placed,16.45
4159,Placed,18.31
4160,Placed,14.03
4161,Placed,16.76
4162,Not Placed,0.0
4163,Placed,11.09
4164,Placed,17.19
4165,Placed,13.45
4166,Not Placed,0.0
4167,Placed,20.0
4168,Placed,17.22
4169,Not Placed,0.0
4170,Placed,20.0
4171,Placed,16.4
4172,Placed,13.38
4173,Placed,20.0
4174,Placed,18.91
4175,Placed,20.0
4176,Placed,15.09
4177,Placed,17.86
4178,Not Placed,0.0
4179,Placed,9.76
4180,Placed,16.12
4181,Placed,20.0
4182,Not Placed,0.0
4183,Placed,11.83
4184,Placed,10.15
4185,Not Placed,0.0
4186,Placed,17.08
4187,Placed,13.75
4188,Placed,20.0
4189,Placed,16.1
4190,Placed,18.95
4191,Not Placed,0.0
4192,Placed,14.08
4193,Placed,20.0
4194,Placed,14.32
4195,Placed,12.13
4196,Placed,19.03
4197,Placed,14.94
4198,Not Placed,0.0
4199,Placed,14.32
4200,Placed,16.02
4201,Placed,16.75
4202,Placed,17.67
4203,Not Placed,0.0
4204,Placed,19.52
4205,Placed,17.09
4206,Placed,16.69
4207,Placed,14.98
4208,Placed,15.31
4209,Not Placed,0.0
4210,Placed,11.67
4211,Placed,20.0
4212,Placed,12.36
4213,Placed,14.94
4214,Not Placed,0.0
4215,Placed,17.81
4216,Placed,19.62
4217,Placed,14.38
4218,Placed,13.29
4219,Placed,19.94
4220,Placed,14.64
4221,Placed,15.64
4222,Placed,16.84
4223,Placed,17.31
4224,Placed,15.65
4225,Placed,14.57
4226,Placed,16.26
4227,Not Placed,0.0
4228,Placed,16.65
4229,Placed,12.23
4230,Placed,14.83
4231,Placed,13.92
4232,Placed,16.42
4233,Placed,18.41
4234,Placed,15.1
4235,Placed,18.1
4236,Placed,11.3
4237,Not Placed,0.0
4238,Not Placed,0.0
4239,Placed,9.18
4240,Placed,12.57
4241,Placed,20.0
4242,Placed,11.98
4243,Placed,13.53
4244,Placed,14.37
4245,Placed,15.15
4246,Not Placed,0.0
4247,Not Placed,0.0
4248,Placed,14.68
4249,Placed,14.46
4250,Placed,11.47
4251,Placed,17.35
4252,Placed,14.16
4253,Placed,16.2
4254,Placed,11.36
4255,Not Placed,0.0
4256,Placed,14.8
4257,Placed,20.0
4258,Placed,14.64
4259,Not Placed,0.0
4260,Placed,14.45
4261,Placed,19.88
4262,Placed,14.99
4263,Placed,13.66
4264,Placed,14.6
4265,Placed,20.0
4266,Placed,15.7
4267,Not Placed,0.0
4268,Placed,16.4
4269,Placed,18.24
4270,Placed,20.0
4271,Not Placed,0.0
4272,Placed,12.76
4273,Placed,17.96
4274,Placed,16.65
4275,Placed,12.65
4276,Placed,17.84
4277,Placed,20.0
4278,Not Placed,0.0
4279,Placed,16.38
4280,Placed,11.48
4281,Placed,16.23
4282,Placed,18.21
4283,Placed,18.47
4284,Placed,18.21
4285,Placed,14.66
4286,Placed,17.61
4287,Not Placed,0.0
4288,Placed,15.57
4289,Placed,15.2
4290,Placed,20.0
4291,Placed,19.2
4292,Placed,18.8
4293,Placed,12.91
4294,Placed,16.3
4295,Placed,18.22
4296,Placed,18.81
4297,Placed,18.42
4298,Placed,18.11
4299,Not Placed,0.0
4300,Not Placed,0.0
4301,Placed,13.32
4302,Placed,13.95
4303,Placed,14.37
4304,Not Placed,0.0
4305,Placed,15.01
4306,Placed,16.26
4307,Placed,17.03
4308,Placed,13.66
4309,Placed,14.42
4310,Placed,13.32
4311,Placed,18.34
4312,Placed,15.68
4313,Placed,17.03
4314,Not Placed,0.0
4315,Not Placed,0.0
4316,Placed,13.44
4317,Placed,16.12
4318,Placed,15.23
4319,Placed,11.87
4320,Not Placed,0.0
4321,Placed,15.76
4322,Placed,15.82
4323,Placed,20.0
4324,Not Placed,0.0
4325,Placed,10.75
4326,Placed,17.82
4327,Placed,17.5
4328,Not Placed,0.0
4329,Placed,10.66
4330,Placed,13.33
4331,Placed,12.9
4332,Not Placed,0.0
4333,Placed,19.93
4334,Placed,17.9
4335,Placed,7.75
4336,Not Placed,0.0
4337,Placed,20.0
4338,Placed,16.11
4339,Placed,18.93
4340,Placed,15.95
4341,Placed,18.03
4342,Placed,17.53
4343,Placed,20.0
4344,Placed,16.27
4345,Placed,13.1
4346,Placed,19.72
4347,Placed,10.98
4348,Placed,16.33
4349,Placed,14.38
4350,Placed,20.0
4351,Placed,18.44
4352,Placed,17.38
4353,Placed,19.09
4354,Not Placed,0.0
4355,Placed,14.97
4356,Not Placed,0.0
4357,Placed,14.8
4358,Placed,14.15
4359,Placed,15.95
4360,Placed,11.9
4361,Placed,17.46
4362,Placed,16.33
4363,Placed,9.72
4364,Placed,17.72
4365,Placed,19.49
4366,Placed,16.08
4367,Not Placed,0.0
4368,Placed,18.31
4369,Placed,11.02
4370,Placed,16.69
4371,Placed,15.7
4372,Not Placed,0.0
4373,Placed,13.93
4374,Placed,20.0
4375,Placed,16.82
4376,Placed,11.94
4377,Placed,10.68
4378,Placed,15.79
4379,Placed,17.7
4380,Placed,20.0
4381,Placed,11.81
4382,Not Placed,0.0
4383,Placed,16.15
4384,Placed,12.13
4385,Placed,7.76
4386,Not Placed,0.0
4387,Placed,19.51
4388,Placed,17.39
4389,Placed,16.39
4390,Not Placed,0.0
4391,Placed,18.46
4392,Placed,18.35
4393,Placed,18.31
4394,Placed,11.22
4395,Placed,19.7
4396,Placed,20.0
4397,Placed,15.63
4398,Placed,16.71
4399,Placed,9.21
4400,Placed,14.63
4401,Not Placed,0.0
4402,Placed,15.39
4403,Placed,19.48
4404,Placed,15.84
4405,Placed,17.85
4406,Not Placed,0.0
4407,Not Placed,0.0
4408,Placed,9.64
4409,Placed,19.2
4410,Placed,16.36
4411,Placed,12.99
4412,Placed,12.61
4413,Placed,13.67
4414,Placed,20.0
4415,Placed,16.04
4416,Placed,16.48
4417,Placed,9.85
4418,Placed,20.0
4419,Placed,7.16
4420,Placed,19.08
4421,Placed,16.2
4422,Placed,14.52
4423,Not Placed,0.0
4424,Placed,12.11
4425,Placed,18.54
4426,Placed,10.97
4427,Not Placed,0.0
4428,Placed,14.71
4429,Placed,16.82
4430,Placed,17.87
4431,Placed,15.63
4432,Placed,20.0
4433,Placed,18.17
4434,Placed,16.12
4435,Placed,20.0
4436,Placed,20.0
4437,Placed,11.6
4438,Placed,13.6
4439,Placed,11.8
4440,Not Placed,0.0
4441,Placed,14.76
4442,Placed,19.18
4443,Placed,17.28
4444,Placed,14.5
4445,Placed,10.3
4446,Placed,20.0
4447,Placed,18.43
4448,Not Placed,0.0
4449,Placed,13.3
4450,Placed,18.65
4451,Placed,15.52
4452,Placed,20.0
4453,Placed,17.19
4454,Not Placed,0.0
4455,Placed,13.83
4456,Placed,19.93
4457,Placed,12.31
4458,Placed,16.89
4459,Placed,17.59
4460,Not Placed,0.0
4461,Placed,19.56
4462,Placed,20.0
4463,Placed,14.86
4464,Placed,14.65
4465,Placed,20.0
4466,Not Placed,0.0
4467,Placed,15.6
4468,Placed,13.27
4469,Placed,16.47
4470,Placed,15.38
4471,Placed,15.81
4472,Placed,13.38
4473,Placed,18.06
4474,Placed,18.61
4475,Placed,15.58
4476,Not Placed,0.0
4477,Placed,18.11
4478,Placed,16.01
4479,Placed,15.6
4480,Placed,16.45
4481,Placed,18.73
4482,Placed,20.0
4483,Placed,18.49
4484,Placed,12.62
4485,Placed,19.19
4486,Placed,17.72
4487,Placed,17.45
4488,Placed,19.3
4489,Not Placed,0.0
4490,Placed,13.18
4491,Placed,17.15
4492,Placed,18.74
4493,Placed,20.0
4494,Not Placed,0.0
4495,Placed,16.33
4496,Placed,18.76
4497,Placed,11.07
4498,Placed,15.88
4499,Placed,20.0
4500,Placed,12.88
4501,Placed,16.18
4502,Placed,18.94
4503,Not Placed,0.0
4504,Placed,16.84
4505,Placed,11.54
4506,Placed,18.64
4507,Placed,18.14
4508,Placed,16.12
4509,Placed,20.0
4510,Placed,20.0
4511,Placed,16.13
4512,Placed,12.36
4513,Placed,18.88
4514,Placed,15.08
4515,Placed,11.37
4516,Placed,14.96
4517,Placed,11.45
4518,Placed,15.36
4519,Placed,15.61
4520,Not Placed,0.0
4521,Placed,17.15
4522,Placed,15.29
4523,Placed,20.0
4524,Not Placed,0.0
4525,Placed,17.93
4526,Placed,20.0
4527,Placed,20.0
4528,Placed,20.0
4529,Placed,20.0
4530,Placed,18.45
4531,Placed,20.0
4532,Not Placed,0.0
4533,Placed,16.12
4534,Placed,20.0
4535,Placed,17.67
4536,Placed,20.0
4537,Placed,11.12
4538,Placed,11.43
4539,Placed,20.0
4540,Placed,18.25
4541,Not Placed,0.0
4542,Placed,15.89
4543,Not Placed,0.0
4544,Placed,20.0
4545,Placed,12.44
4546,Placed,17.76
4547,Not Placed,0.0
4548,Placed,17.79
4549,Placed,8.95
4550,Placed,20.0
4551,Placed,19.5
4552,Placed,16.72
4553,Placed,20.0
4554,Placed,14.19
4555,Placed,12.75
4556,Placed,16.07
4557,Placed,16.92
4558,Placed,19.71
4559,Placed,12.49
4560,Not Placed,0.0
4561,Placed,18.58
4562,Placed,17.22
4563,Placed,16.16
4564,Placed,18.44
4565,Placed,20.0
4566,Placed,18.81
4567,Not Placed,0.0
4568,Placed,13.75
4569,Placed,7.51
4570,Placed,16.38
4571,Placed,16.91
4572,Placed,11.22
4573,Placed,13.7
4574,Placed,20.0
4575,Placed,16.16
4576,Not Placed,0.0
4577,Placed,15.19
4578,Placed,13.19
4579,Placed,18.39
4580,Placed,13.9
4581,Placed,18.65
4582,Placed,11.93
4583,Not Placed,0.0
4584,Placed,18.55
4585,Placed,20.0
4586,Placed,20.0
4587,Placed,17.05
4588,Not Placed,0.0
4589,Placed,16.81
4590,Placed,16.91
4591,Placed,19.22
4592,Placed,19.0
4593,Placed,10.27
4594,Not Placed,0.0
4595,Not Placed,0.0
4596,Placed,12.07
4597,Placed,16.12
4598,Placed,17.48
4599,Placed,16.32
4600,Placed,16.48
4601,Placed,17.33
4602,Placed,16.7
4603,Placed,17.91
4604,Placed,15.49
4605,Not Placed,0.0
4606,Placed,17.88
4607,Placed,19.63
4608,Placed,16.04
4609,Placed,15.93
4610,Placed,14.32
4611,Placed,12.93
4612,Placed,11.66
4613,Placed,20.0
4614,Placed,17.88
4615,Placed,19.96
4616,Placed,20.0
4617,Placed,18.82
4618,Placed,14.98
4619,Placed,11.71
4620,Placed,18.34
4621,Not Placed,0.0
4622,Placed,20.0
4623,Placed,15.74
4624,Placed,15.94
4625,Placed,12.71
4626,Placed,19.04
4627,Placed,15.41
4628,Placed,16.89
4629,Placed,16.87
4630,Placed,11.77
4631,Placed,16.65
4632,Not Placed,0.0
4633,Placed,19.67
4634,Placed,10.39
4635,Placed,12.36
4636,Not Placed,0.0
4637,Placed,13.88
4638,Placed,17.63
4639,Placed,15.78
4640,Placed,15.64
4641,Placed,12.6
4642,Placed,11.54
4643,Placed,15.4
4644,Placed,16.17
4645,Placed,14.36
4646,Placed,12.4
4647,Placed,15.75
4648,Not Placed,0.0
4649,Placed,18.07
4650,Placed,14.36
4651,Placed,12.5
4652,Placed,18.6
4653,Placed,18.26
4654,Placed,13.03
4655,Placed,16.69
4656,Placed,16.42
4657,Placed,20.0
4658,Placed,20.0
4659,Not Placed,0.0
4660,Placed,17.28
4661,Placed,18.86
4662,Placed,19.74
4663,Placed,16.93
4664,Placed,13.45
4665,Placed,13.25
4666,Placed,16.25
4667,Placed,17.29
4668,Placed,14.15
4669,Not Placed,0.0
4670,Not Placed,0.0
4671,Placed,16.41
4672,Placed,13.67
4673,Not Placed,0.0
4674,Placed,20.0
4675,Placed,18.43
4676,Placed,14.85
4677,Placed,17.76
4678,Placed,20.0
4679,Placed,13.58
4680,Placed,15.39
4681,Placed,12.43
4682,Placed,14.3
4683,Placed,10.4
4684,Placed,15.01
4685,Placed,13.92
4686,Not Placed,0.0
4687,Placed,17.57
4688,Placed,13.58
4689,Placed,16.24
4690,Placed,12.72
4691,Not Placed,0.0
4692,Placed,12.24
4693,Not Placed,0.0
4694,Placed,16.09
4695,Placed,13.41
4696,Placed,15.95
4697,Placed,16.28
4698,Placed,8.41
4699,Placed,11.43
4700,Placed,17.59
4701,Placed,13.43
4702,Placed,15.47
4703,Placed,20.0
4704,Placed,19.7
4705,Placed,17.95
4706,Placed,13.95
4707,Placed,15.76
4708,Placed,13.61
4709,Not Placed,0.0
4710,Not Placed,0.0
4711,Placed,16.01
4712,Placed,12.21
4713,Not Placed,0.0
4714,Placed,14.63
4715,Placed,11.34
4716,Placed,16.43
4717,Placed,17.13
4718,Placed,17.66
4719,Placed,16.82
4720,Placed,17.39
4721,Placed,15.26
4722,Not Placed,0.0
4723,Placed,18.77
4724,Placed,12.8
4725,Placed,15.74
4726,Placed,12.89
4727,Placed,8.2
4728,Placed,16.31
4729,Placed,14.07
4730,Placed,15.1
4731,Placed,20.0
4732,Not Placed,0.0
4733,Placed,14.59
4734,Placed,10.76
4735,Not Placed,0.0
4736,Placed,18.61
4737,Not Placed,0.0
4738,Placed,20.0
4739,Not Placed,0.0
4740,Placed,20.0
4741,Placed,19.54
4742,Not Placed,0.0
4743,Placed,17.74
4744,Placed,14.37
4745,Placed,17.36
4746,Not Placed,0.0
4747,Not Placed,0.0
4748,Placed,16.74
4749,Not Placed,0.0
4750,Placed,13.43
4751,Placed,16.52
4752,Placed,18.92
4753,Placed,14.44
4754,Placed,7.55
4755,Placed,17.6
4756,Placed,15.92
4757,Placed,18.83
4758,Placed,13.66
4759,Placed,15.37
4760,Placed,11.51
4761,Placed,19.84
4762,Not Placed,0.0
4763,Placed,15.47
4764,Placed,15.84
4765,Placed,18.29
4766,Placed,18.67
4767,Placed,17.38
4768,Placed,15.85
4769,Not Placed,0.0
4770,Placed,20.0
4771,Placed,17.83
4772,Placed,19.15
4773,Placed,20.0
4774,Placed,11.76
4775,Placed,8.44
4776,Placed,17.25
4777,Placed,13.26
4778,Placed,16.04
4779,Placed,8.41
4780,Not Placed,0.0
4781,Placed,11.93
4782,Placed,18.75
4783,Placed,15.16
4784,Placed,20.0
4785,Not Placed,0.0
4786,Placed,15.91
4787,Placed,13.93
4788,Placed,19.02
4789,Placed,13.8
4790,Placed,20.0
4791,Placed,18.09
4792,Placed,13.69
4793,Placed,19.5
4794,Placed,15.69
4795,Placed,16.59
4796,Placed,13.77
4797,Placed,18.67
4798,Placed,9.27
4799,Placed,13.3
4800,Placed,19.73
4801,Placed,20.0
4802,Placed,17.31
4803,Placed,16.0
4804,Placed,16.35
4805,Not Placed,0.0
4806,Not Placed,0.0
4807,Not Placed,0.0
4808,Placed,17.45
4809,Not Placed,0.0
4810,Placed,12.33
4811,Placed,17.33
4812,Placed,20.0
4813,Placed,18.45
4814,Not Placed,0.0
4815,Placed,19.73
4816,Placed,14.19
4817,Placed,10.57
4818,Placed,14.46
4819,Not Placed,0.0
4820,Placed,17.29
4821,Placed,12.72
4822,Placed,13.29
4823,Placed,18.99
4824,Placed,20.0
4825,Placed,9.98
4826,Not Placed,0.0
4827,Placed,18.33
4828,Placed,18.0
4829,Placed,14.88
4830,Placed,15.11
4831,Placed,12.42
4832,Placed,13.37
4833,Placed,20.0
4834,Placed,19.23
4835,Placed,16.1
4836,Placed,17.68
4837,Placed,14.6
4838,Placed,16.5
4839,Placed,13.11
4840,Placed,14.52
4841,Placed,20.0
4842,Placed,17.27
4843,Placed,17.07
4844,Placed,14.12
4845,Placed,14.68
4846,Not Placed,0.0
4847,Placed,17.12
4848,Placed,20.0
4849,Placed,17.7
4850,Placed,14.71
4851,Not Placed,0.0
4852,Placed,18.35
4853,Placed,14.47
4854,Placed,15.03
4855,Placed,15.4
4856,Placed,18.39
4857,Placed,15.87
4858,Placed,17.19
4859,Placed,17.86
4860,Not Placed,0.0
4861,Placed,19.94
4862,Not Placed,0.0
4863,Placed,16.31
4864,Placed,18.99
4865,Placed,16.2
4866,Placed,14.42
4867,Not Placed,0.0
4868,Placed,19.79
4869,Placed,15.85
4870,Placed,15.93
4871,Placed,17.63
4872,Placed,20.0
4873,Placed,16.48
4874,Placed,20.0
4875,Placed,12.13
4876,Placed,17.03
4877,Placed,11.36
4878,Not Placed,0.0
4879,Placed,19.51
4880,Placed,16.52
4881,Placed,10.82
4882,Placed,9.09
4883,Placed,14.78
4884,Placed,15.45
4885,Placed,15.73
4886,Not Placed,0.0
4887,Placed,20.0
4888,Placed,20.0
4889,Placed,12.75
4890,Placed,11.81
4891,Placed,15.6
4892,Placed,18.18
4893,Placed,19.61
4894,Not Placed,0.0
4895,Not Placed,0.0
4896,Placed,17.72
4897,Placed,18.04
4898,Placed,8.03
4899,Placed,14.87
4900,Placed,17.6
4901,Placed,14.19
4902,Placed,12.76
4903,Placed,13.18
4904,Placed,14.21
4905,Placed,13.39
4906,Placed,18.49
4907,Placed,17.2
4908,Placed,19.55
4909,Placed,20.0
4910,Placed,15.39
4911,Placed,12.83
4912,Placed,16.4
4913,Placed,13.88
4914,Placed,19.6
4915,Placed,20.0
4916,Placed,14.32
4917,Placed,15.82
4918,Placed,17.58
4919,Placed,17.97
4920,Placed,17.59
4921,Placed,15.17
4922,Placed,20.0
4923,Placed,17.89
4924,Placed,18.27
4925,Not Placed,0.0
4926,Placed,16.58
4927,Placed,19.28
4928,Placed,16.44
4929,Placed,15.26
4930,Placed,15.43
4931,Placed,18.0
4932,Placed,18.84
4933,Placed,14.65
4934,Not Placed,0.0
4935,Not Placed,0.0
4936,Placed,20.0
4937,Placed,14.92
4938,Placed,13.71
4939,Placed,19.23
4940,Placed,15.23
4941,Placed,19.92
4942,Not Placed,0.0
4943,Not Placed,0.0
4944,Not Placed,0.0
4945,Placed,20.0
4946,Placed,14.16
4947,Not Placed,0.0
4948,Placed,18.38
4949,Placed,11.08
4950,Placed,11.53
4951,Placed,15.65
4952,Not Placed,0.0
4953,Placed,15.09
4954,Placed,13.91
4955,Not Placed,0.0
4956,Not Placed,0.0
4957,Placed,16.35
4958,Not Placed,0.0
4959,Placed,15.7
4960,Placed,14.63
4961,Placed,15.71
4962,Placed,15.11
4963,Placed,12.64
4964,Not Placed,0.0
4965,Not Placed,0.0
4966,Not Placed,0.0
4967,Not Placed,0.0
4968,Placed,16.77
4969,Placed,17.51
4970,Placed,19.97
4971,Placed,20.0
4972,Placed,20.0
4973,Not Placed,0.0
4974,Placed,16.67
4975,Placed,14.55
4976,Placed,17.64
4977,Placed,20.0
4978,Not Placed,0.0
4979,Placed,15.83
4980,Placed,17.09
4981,Placed,17.35
4982,Not Placed,0.0
4983,Placed,15.01
4984,Not Placed,0.0
4985,Not Placed,0.0
4986,Placed,19.03
4987,Not Placed,0.0
4988,Placed,13.09
4989,Not Placed,0.0
4990,Placed,15.7
4991,Placed,19.16
4992,Placed,16.49
4993,Placed,18.39
4994,Placed,13.65
4995,Placed,18.39
4996,Placed,19.35
4997,Not Placed,0.0
4998,Placed,19.13
4999,Placed,16.53
5000,Placed,20.0
